XCoord,YCoord,OBJECTID,XCOORD,YCOORD
-118.06171168,33.80857165,4281,-118.061712,33.808572
-118.04475912,33.80857165,4282,-118.044759,33.808572
-118.02780656,33.80857165,4283,-118.027807,33.808572
-118.01085401,33.80857165,4284,-118.010854,33.808572
-117.99390145,33.80857165,4285,-117.993901,33.808572
-117.97694889,33.80857165,4286,-117.976949,33.808572
-117.95999633,33.80857165,4287,-117.959996,33.808572
-117.94304377,33.80857165,4288,-117.943044,33.808572
-117.92609121,33.80857165,4289,-117.926091,33.808572
-117.90913866,33.80857165,4290,-117.909139,33.808572
-117.89218610,33.80857165,4291,-117.892186,33.808572
-117.87523354,33.80857165,4292,-117.875234,33.808572
-117.85828098,33.80857165,4293,-117.858281,33.808572
-117.84132842,33.80857165,4294,-117.841328,33.808572
-117.82437586,33.80857165,4295,-117.824376,33.808572
-117.80742330,33.80857165,4296,-117.807423,33.808572
-117.79047075,33.80857165,4297,-117.790471,33.808572
-117.77351819,33.80857165,4298,-117.773518,33.808572
-118.38381029,33.82317209,4299,-118.383810,33.823172
-118.36685773,33.82317209,4300,-118.366858,33.823172
-118.34990518,33.82317209,4301,-118.349905,33.823172
-118.33295262,33.82317209,4302,-118.332953,33.823172
-118.31600006,33.82317209,4303,-118.316000,33.823172
-118.29904750,33.82317209,4304,-118.299047,33.823172
-118.28209494,33.82317209,4305,-118.282095,33.823172
-118.26514238,33.82317209,4306,-118.265142,33.823172
-118.24818982,33.82317209,4307,-118.248190,33.823172
-118.23123727,33.82317209,4308,-118.231237,33.823172
-118.21428471,33.82317209,4309,-118.214285,33.823172
-118.19733215,33.82317209,4310,-118.197332,33.823172
-118.18037959,33.82317209,4311,-118.180380,33.823172
-118.16342703,33.82317209,4312,-118.163427,33.823172
-118.14647447,33.82317209,4313,-118.146474,33.823172
-118.12952192,33.82317209,4314,-118.129522,33.823172
-118.11256936,33.82317209,4315,-118.112569,33.823172
-118.09561680,33.82317209,4316,-118.095617,33.823172
-118.07866424,33.82317209,4317,-118.078664,33.823172
-118.06171168,33.82317209,4318,-118.061712,33.823172
-118.04475912,33.82317209,4319,-118.044759,33.823172
-118.02780656,33.82317209,4320,-118.027807,33.823172
-118.01085401,33.82317209,4321,-118.010854,33.823172
-117.99390145,33.82317209,4322,-117.993901,33.823172
-117.97694889,33.82317209,4323,-117.976949,33.823172
-117.95999633,33.82317209,4324,-117.959996,33.823172
-117.94304377,33.82317209,4325,-117.943044,33.823172
-117.92609121,33.82317209,4326,-117.926091,33.823172
-117.90913866,33.82317209,4327,-117.909139,33.823172
-117.89218610,33.82317209,4328,-117.892186,33.823172
-117.87523354,33.82317209,4329,-117.875234,33.823172
-117.85828098,33.82317209,4330,-117.858281,33.823172
-117.84132842,33.82317209,4331,-117.841328,33.823172
-117.82437586,33.82317209,4332,-117.824376,33.823172
-117.80742330,33.82317209,4333,-117.807423,33.823172
-117.79047075,33.82317209,4334,-117.790471,33.823172
-118.38381029,33.83777253,4335,-118.383810,33.837773
-118.36685773,33.83777253,4336,-118.366858,33.837773
-118.34990518,33.83777253,4337,-118.349905,33.837773
-118.33295262,33.83777253,4338,-118.332953,33.837773
-118.31600006,33.83777253,4339,-118.316000,33.837773
-118.29904750,33.83777253,4340,-118.299047,33.837773
-118.28209494,33.83777253,4341,-118.282095,33.837773
-118.26514238,33.83777253,4342,-118.265142,33.837773
-118.24818982,33.83777253,4343,-118.248190,33.837773
-118.23123727,33.83777253,4344,-118.231237,33.837773
-118.21428471,33.83777253,4345,-118.214285,33.837773
-118.19733215,33.83777253,4346,-118.197332,33.837773
-118.18037959,33.83777253,4347,-118.180380,33.837773
-118.16342703,33.83777253,4348,-118.163427,33.837773
-118.14647447,33.83777253,4349,-118.146474,33.837773
-118.12952192,33.83777253,4350,-118.129522,33.837773
-118.11256936,33.83777253,4351,-118.112569,33.837773
-118.09561680,33.83777253,4352,-118.095617,33.837773
-118.07866424,33.83777253,4353,-118.078664,33.837773
-118.06171168,33.83777253,4354,-118.061712,33.837773
-118.04475912,33.83777253,4355,-118.044759,33.837773
-118.02780656,33.83777253,4356,-118.027807,33.837773
-118.01085401,33.83777253,4357,-118.010854,33.837773
-117.99390145,33.83777253,4358,-117.993901,33.837773
-117.97694889,33.83777253,4359,-117.976949,33.837773
-117.95999633,33.83777253,4360,-117.959996,33.837773
-117.94304377,33.83777253,4361,-117.943044,33.837773
-117.92609121,33.83777253,4362,-117.926091,33.837773
-117.90913866,33.83777253,4363,-117.909139,33.837773
-117.89218610,33.83777253,4364,-117.892186,33.837773
-117.87523354,33.83777253,4365,-117.875234,33.837773
-117.85828098,33.83777253,4366,-117.858281,33.837773
-117.84132842,33.83777253,4367,-117.841328,33.837773
-117.82437586,33.83777253,4368,-117.824376,33.837773
-117.80742330,33.83777253,4369,-117.807423,33.837773
-117.79047075,33.83777253,4370,-117.790471,33.837773
-117.77351819,33.83777253,4371,-117.773518,33.837773
-117.75656563,33.83777253,4372,-117.756566,33.837773
-118.38381029,33.85237296,4373,-118.383810,33.852373
-118.36685773,33.85237296,4374,-118.366858,33.852373
-118.34990518,33.85237296,4375,-118.349905,33.852373
-118.33295262,33.85237296,4376,-118.332953,33.852373
-118.31600006,33.85237296,4377,-118.316000,33.852373
-118.29904750,33.85237296,4378,-118.299047,33.852373
-118.28209494,33.85237296,4379,-118.282095,33.852373
-118.26514238,33.85237296,4380,-118.265142,33.852373
-118.24818982,33.85237296,4381,-118.248190,33.852373
-118.23123727,33.85237296,4382,-118.231237,33.852373
-118.21428471,33.85237296,4383,-118.214285,33.852373
-118.19733215,33.85237296,4384,-118.197332,33.852373
-118.18037959,33.85237296,4385,-118.180380,33.852373
-118.16342703,33.85237296,4386,-118.163427,33.852373
-118.14647447,33.85237296,4387,-118.146474,33.852373
-118.12952192,33.85237296,4388,-118.129522,33.852373
-118.11256936,33.85237296,4389,-118.112569,33.852373
-118.09561680,33.85237296,4390,-118.095617,33.852373
-118.07866424,33.85237296,4391,-118.078664,33.852373
-118.06171168,33.85237296,4392,-118.061712,33.852373
-118.04475912,33.85237296,4393,-118.044759,33.852373
-118.02780656,33.85237296,4394,-118.027807,33.852373
-118.01085401,33.85237296,4395,-118.010854,33.852373
-117.99390145,33.85237296,4396,-117.993901,33.852373
-117.97694889,33.85237296,4397,-117.976949,33.852373
-117.95999633,33.85237296,4398,-117.959996,33.852373
-117.94304377,33.85237296,4399,-117.943044,33.852373
-117.92609121,33.85237296,4400,-117.926091,33.852373
-117.90913866,33.85237296,4401,-117.909139,33.852373
-117.89218610,33.85237296,4402,-117.892186,33.852373
-117.87523354,33.85237296,4403,-117.875234,33.852373
-117.85828098,33.85237296,4404,-117.858281,33.852373
-117.84132842,33.85237296,4405,-117.841328,33.852373
-117.82437586,33.85237296,4406,-117.824376,33.852373
-117.80742330,33.85237296,4407,-117.807423,33.852373
-117.79047075,33.85237296,4408,-117.790471,33.852373
-117.77351819,33.85237296,4409,-117.773518,33.852373
-117.75656563,33.85237296,4410,-117.756566,33.852373
-117.73961307,33.85237296,4411,-117.739613,33.852373
-117.72266051,33.85237296,4412,-117.722661,33.852373
-118.40076285,33.86697340,4413,-118.400763,33.866973
-118.38381029,33.86697340,4414,-118.383810,33.866973
-118.36685773,33.86697340,4415,-118.366858,33.866973
-118.34990518,33.86697340,4416,-118.349905,33.866973
-118.33295262,33.86697340,4417,-118.332953,33.866973
-118.31600006,33.86697340,4418,-118.316000,33.866973
-118.29904750,33.86697340,4419,-118.299047,33.866973
-118.28209494,33.86697340,4420,-118.282095,33.866973
-118.26514238,33.86697340,4421,-118.265142,33.866973
-118.24818982,33.86697340,4422,-118.248190,33.866973
-118.23123727,33.86697340,4423,-118.231237,33.866973
-118.21428471,33.86697340,4424,-118.214285,33.866973
-118.19733215,33.86697340,4425,-118.197332,33.866973
-118.18037959,33.86697340,4426,-118.180380,33.866973
-118.16342703,33.86697340,4427,-118.163427,33.866973
-118.14647447,33.86697340,4428,-118.146474,33.866973
-118.12952192,33.86697340,4429,-118.129522,33.866973
-118.11256936,33.86697340,4430,-118.112569,33.866973
-118.09561680,33.86697340,4431,-118.095617,33.866973
-118.07866424,33.86697340,4432,-118.078664,33.866973
-118.06171168,33.86697340,4433,-118.061712,33.866973
-118.04475912,33.86697340,4434,-118.044759,33.866973
-118.02780656,33.86697340,4435,-118.027807,33.866973
-118.01085401,33.86697340,4436,-118.010854,33.866973
-117.99390145,33.86697340,4437,-117.993901,33.866973
-117.97694889,33.86697340,4438,-117.976949,33.866973
-117.95999633,33.86697340,4439,-117.959996,33.866973
-117.94304377,33.86697340,4440,-117.943044,33.866973
-117.92609121,33.86697340,4441,-117.926091,33.866973
-117.90913866,33.86697340,4442,-117.909139,33.866973
-117.89218610,33.86697340,4443,-117.892186,33.866973
-117.87523354,33.86697340,4444,-117.875234,33.866973
-117.85828098,33.86697340,4445,-117.858281,33.866973
-117.84132842,33.86697340,4446,-117.841328,33.866973
-117.82437586,33.86697340,4447,-117.824376,33.866973
-117.80742330,33.86697340,4448,-117.807423,33.866973
-117.79047075,33.86697340,4449,-117.790471,33.866973
-117.77351819,33.86697340,4450,-117.773518,33.866973
-117.75656563,33.86697340,4451,-117.756566,33.866973
-117.73961307,33.86697340,4452,-117.739613,33.866973
-117.72266051,33.86697340,4453,-117.722661,33.866973
-118.40076285,33.88157384,4454,-118.400763,33.881574
-118.38381029,33.88157384,4455,-118.383810,33.881574
-118.36685773,33.88157384,4456,-118.366858,33.881574
-118.34990518,33.88157384,4457,-118.349905,33.881574
-118.33295262,33.88157384,4458,-118.332953,33.881574
-118.31600006,33.88157384,4459,-118.316000,33.881574
-118.29904750,33.88157384,4460,-118.299047,33.881574
-118.28209494,33.88157384,4461,-118.282095,33.881574
-118.26514238,33.88157384,4462,-118.265142,33.881574
-118.24818982,33.88157384,4463,-118.248190,33.881574
-118.23123727,33.88157384,4464,-118.231237,33.881574
-118.21428471,33.88157384,4465,-118.214285,33.881574
-118.19733215,33.88157384,4466,-118.197332,33.881574
-118.18037959,33.88157384,4467,-118.180380,33.881574
-118.16342703,33.88157384,4468,-118.163427,33.881574
-118.14647447,33.88157384,4469,-118.146474,33.881574
-118.12952192,33.88157384,4470,-118.129522,33.881574
-118.11256936,33.88157384,4471,-118.112569,33.881574
-118.09561680,33.88157384,4472,-118.095617,33.881574
-118.07866424,33.88157384,4473,-118.078664,33.881574
-118.06171168,33.88157384,4474,-118.061712,33.881574
-118.04475912,33.88157384,4475,-118.044759,33.881574
-118.02780656,33.88157384,4476,-118.027807,33.881574
-118.01085401,33.88157384,4477,-118.010854,33.881574
-117.99390145,33.88157384,4478,-117.993901,33.881574
-117.97694889,33.88157384,4479,-117.976949,33.881574
-117.95999633,33.88157384,4480,-117.959996,33.881574
-117.94304377,33.88157384,4481,-117.943044,33.881574
-117.92609121,33.88157384,4482,-117.926091,33.881574
-117.90913866,33.88157384,4483,-117.909139,33.881574
-117.89218610,33.88157384,4484,-117.892186,33.881574
-117.87523354,33.88157384,4485,-117.875234,33.881574
-117.85828098,33.88157384,4486,-117.858281,33.881574
-117.84132842,33.88157384,4487,-117.841328,33.881574
-117.82437586,33.88157384,4488,-117.824376,33.881574
-117.80742330,33.88157384,4489,-117.807423,33.881574
-117.79047075,33.88157384,4490,-117.790471,33.881574
-117.77351819,33.88157384,4491,-117.773518,33.881574
-117.75656563,33.88157384,4492,-117.756566,33.881574
-117.73961307,33.88157384,4493,-117.739613,33.881574
-117.72266051,33.88157384,4494,-117.722661,33.881574
-117.70570795,33.88157384,4495,-117.705708,33.881574
-117.68875540,33.88157384,4496,-117.688755,33.881574
-117.65485028,33.88157384,4497,-117.654850,33.881574
-118.41771541,33.89617427,4498,-118.417715,33.896174
-118.40076285,33.89617427,4499,-118.400763,33.896174
-118.38381029,33.89617427,4500,-118.383810,33.896174
-118.36685773,33.89617427,4501,-118.366858,33.896174
-118.34990518,33.89617427,4502,-118.349905,33.896174
-118.33295262,33.89617427,4503,-118.332953,33.896174
-118.31600006,33.89617427,4504,-118.316000,33.896174
-118.29904750,33.89617427,4505,-118.299047,33.896174
-118.28209494,33.89617427,4506,-118.282095,33.896174
-118.26514238,33.89617427,4507,-118.265142,33.896174
-118.24818982,33.89617427,4508,-118.248190,33.896174
-118.23123727,33.89617427,4509,-118.231237,33.896174
-118.21428471,33.89617427,4510,-118.214285,33.896174
-118.19733215,33.89617427,4511,-118.197332,33.896174
-118.18037959,33.89617427,4512,-118.180380,33.896174
-118.16342703,33.89617427,4513,-118.163427,33.896174
-118.14647447,33.89617427,4514,-118.146474,33.896174
-118.12952192,33.89617427,4515,-118.129522,33.896174
-118.11256936,33.89617427,4516,-118.112569,33.896174
-118.09561680,33.89617427,4517,-118.095617,33.896174
-118.07866424,33.89617427,4518,-118.078664,33.896174
-118.06171168,33.89617427,4519,-118.061712,33.896174
-118.04475912,33.89617427,4520,-118.044759,33.896174
-118.02780656,33.89617427,4521,-118.027807,33.896174
-118.01085401,33.89617427,4522,-118.010854,33.896174
-117.99390145,33.89617427,4523,-117.993901,33.896174
-117.97694889,33.89617427,4524,-117.976949,33.896174
-117.95999633,33.89617427,4525,-117.959996,33.896174
-117.94304377,33.89617427,4526,-117.943044,33.896174
-117.92609121,33.89617427,4527,-117.926091,33.896174
-117.90913866,33.89617427,4528,-117.909139,33.896174
-117.89218610,33.89617427,4529,-117.892186,33.896174
-117.87523354,33.89617427,4530,-117.875234,33.896174
-117.85828098,33.89617427,4531,-117.858281,33.896174
-117.84132842,33.89617427,4532,-117.841328,33.896174
-117.82437586,33.89617427,4533,-117.824376,33.896174
-117.80742330,33.89617427,4534,-117.807423,33.896174
-117.79047075,33.89617427,4535,-117.790471,33.896174
-117.77351819,33.89617427,4536,-117.773518,33.896174
-117.75656563,33.89617427,4537,-117.756566,33.896174
-118.41771541,33.91077471,4538,-118.417715,33.910775
-118.40076285,33.91077471,4539,-118.400763,33.910775
-118.38381029,33.91077471,4540,-118.383810,33.910775
-118.36685773,33.91077471,4541,-118.366858,33.910775
-118.34990518,33.91077471,4542,-118.349905,33.910775
-118.33295262,33.91077471,4543,-118.332953,33.910775
-118.31600006,33.91077471,4544,-118.316000,33.910775
-118.29904750,33.91077471,4545,-118.299047,33.910775
-118.28209494,33.91077471,4546,-118.282095,33.910775
-118.26514238,33.91077471,4547,-118.265142,33.910775
-118.24818982,33.91077471,4548,-118.248190,33.910775
-118.23123727,33.91077471,4549,-118.231237,33.910775
-118.21428471,33.91077471,4550,-118.214285,33.910775
-118.19733215,33.91077471,4551,-118.197332,33.910775
-118.18037959,33.91077471,4552,-118.180380,33.910775
-118.16342703,33.91077471,4553,-118.163427,33.910775
-118.14647447,33.91077471,4554,-118.146474,33.910775
-118.12952192,33.91077471,4555,-118.129522,33.910775
-118.11256936,33.91077471,4556,-118.112569,33.910775
-118.09561680,33.91077471,4557,-118.095617,33.910775
-118.07866424,33.91077471,4558,-118.078664,33.910775
-118.06171168,33.91077471,4559,-118.061712,33.910775
-118.04475912,33.91077471,4560,-118.044759,33.910775
-118.02780656,33.91077471,4561,-118.027807,33.910775
-118.01085401,33.91077471,4562,-118.010854,33.910775
-117.99390145,33.91077471,4563,-117.993901,33.910775
-117.97694889,33.91077471,4564,-117.976949,33.910775
-117.95999633,33.91077471,4565,-117.959996,33.910775
-117.94304377,33.91077471,4566,-117.943044,33.910775
-117.92609121,33.91077471,4567,-117.926091,33.910775
-117.90913866,33.91077471,4568,-117.909139,33.910775
-117.89218610,33.91077471,4569,-117.892186,33.910775
-117.87523354,33.91077471,4570,-117.875234,33.910775
-117.85828098,33.91077471,4571,-117.858281,33.910775
-117.84132842,33.91077471,4572,-117.841328,33.910775
-117.75656563,33.91077471,4573,-117.756566,33.910775
-117.73961307,33.91077471,4574,-117.739613,33.910775
-118.43466797,33.92537515,4575,-118.434668,33.925375
-118.41771541,33.92537515,4576,-118.417715,33.925375
-118.40076285,33.92537515,4577,-118.400763,33.925375
-118.38381029,33.92537515,4578,-118.383810,33.925375
-118.36685773,33.92537515,4579,-118.366858,33.925375
-118.34990518,33.92537515,4580,-118.349905,33.925375
-118.33295262,33.92537515,4581,-118.332953,33.925375
-118.31600006,33.92537515,4582,-118.316000,33.925375
-118.29904750,33.92537515,4583,-118.299047,33.925375
-118.28209494,33.92537515,4584,-118.282095,33.925375
-118.26514238,33.92537515,4585,-118.265142,33.925375
-118.24818982,33.92537515,4586,-118.248190,33.925375
-118.23123727,33.92537515,4587,-118.231237,33.925375
-118.21428471,33.92537515,4588,-118.214285,33.925375
-118.19733215,33.92537515,4589,-118.197332,33.925375
-118.18037959,33.92537515,4590,-118.180380,33.925375
-118.16342703,33.92537515,4591,-118.163427,33.925375
-118.14647447,33.92537515,4592,-118.146474,33.925375
-118.12952192,33.92537515,4593,-118.129522,33.925375
-118.11256936,33.92537515,4594,-118.112569,33.925375
-118.09561680,33.92537515,4595,-118.095617,33.925375
-118.07866424,33.92537515,4596,-118.078664,33.925375
-118.06171168,33.92537515,4597,-118.061712,33.925375
-118.04475912,33.92537515,4598,-118.044759,33.925375
-118.02780656,33.92537515,4599,-118.027807,33.925375
-118.01085401,33.92537515,4600,-118.010854,33.925375
-117.99390145,33.92537515,4601,-117.993901,33.925375
-117.97694889,33.92537515,4602,-117.976949,33.925375
-117.95999633,33.92537515,4603,-117.959996,33.925375
-117.94304377,33.92537515,4604,-117.943044,33.925375
-117.92609121,33.92537515,4605,-117.926091,33.925375
-117.90913866,33.92537515,4606,-117.909139,33.925375
-117.89218610,33.92537515,4607,-117.892186,33.925375
-117.87523354,33.92537515,4608,-117.875234,33.925375
-117.84132842,33.92537515,4609,-117.841328,33.925375
-117.80742330,33.92537515,4610,-117.807423,33.925375
-118.43466797,33.93997558,4611,-118.434668,33.939976
-118.41771541,33.93997558,4612,-118.417715,33.939976
-118.40076285,33.93997558,4613,-118.400763,33.939976
-118.38381029,33.93997558,4614,-118.383810,33.939976
-118.36685773,33.93997558,4615,-118.366858,33.939976
-118.34990518,33.93997558,4616,-118.349905,33.939976
-118.33295262,33.93997558,4617,-118.332953,33.939976
-118.31600006,33.93997558,4618,-118.316000,33.939976
-118.29904750,33.93997558,4619,-118.299047,33.939976
-118.28209494,33.93997558,4620,-118.282095,33.939976
-118.26514238,33.93997558,4621,-118.265142,33.939976
-118.24818982,33.93997558,4622,-118.248190,33.939976
-118.23123727,33.93997558,4623,-118.231237,33.939976
-118.21428471,33.93997558,4624,-118.214285,33.939976
-118.19733215,33.93997558,4625,-118.197332,33.939976
-118.18037959,33.93997558,4626,-118.180380,33.939976
-118.16342703,33.93997558,4627,-118.163427,33.939976
-118.14647447,33.93997558,4628,-118.146474,33.939976
-118.12952192,33.93997558,4629,-118.129522,33.939976
-118.11256936,33.93997558,4630,-118.112569,33.939976
-118.09561680,33.93997558,4631,-118.095617,33.939976
-118.07866424,33.93997558,4632,-118.078664,33.939976
-118.06171168,33.93997558,4633,-118.061712,33.939976
-118.04475912,33.93997558,4634,-118.044759,33.939976
-118.02780656,33.93997558,4635,-118.027807,33.939976
-118.01085401,33.93997558,4636,-118.010854,33.939976
-117.99390145,33.93997558,4637,-117.993901,33.939976
-117.97694889,33.93997558,4638,-117.976949,33.939976
-117.95999633,33.93997558,4639,-117.959996,33.939976
-117.94304377,33.93997558,4640,-117.943044,33.939976
-117.92609121,33.93997558,4641,-117.926091,33.939976
-117.90913866,33.93997558,4642,-117.909139,33.939976
-117.89218610,33.93997558,4643,-117.892186,33.939976
-117.67180284,33.93997558,4644,-117.671803,33.939976
-118.43466797,33.95457602,4645,-118.434668,33.954576
-118.41771541,33.95457602,4646,-118.417715,33.954576
-118.40076285,33.95457602,4647,-118.400763,33.954576
-118.38381029,33.95457602,4648,-118.383810,33.954576
-118.36685773,33.95457602,4649,-118.366858,33.954576
-118.34990518,33.95457602,4650,-118.349905,33.954576
-118.33295262,33.95457602,4651,-118.332953,33.954576
-118.31600006,33.95457602,4652,-118.316000,33.954576
-118.29904750,33.95457602,4653,-118.299047,33.954576
-118.28209494,33.95457602,4654,-118.282095,33.954576
-118.26514238,33.95457602,4655,-118.265142,33.954576
-118.24818982,33.95457602,4656,-118.248190,33.954576
-118.23123727,33.95457602,4657,-118.231237,33.954576
-118.21428471,33.95457602,4658,-118.214285,33.954576
-118.19733215,33.95457602,4659,-118.197332,33.954576
-118.18037959,33.95457602,4660,-118.180380,33.954576
-118.16342703,33.95457602,4661,-118.163427,33.954576
-118.14647447,33.95457602,4662,-118.146474,33.954576
-118.12952192,33.95457602,4663,-118.129522,33.954576
-118.11256936,33.95457602,4664,-118.112569,33.954576
-118.09561680,33.95457602,4665,-118.095617,33.954576
-118.07866424,33.95457602,4666,-118.078664,33.954576
-118.06171168,33.95457602,4667,-118.061712,33.954576
-118.04475912,33.95457602,4668,-118.044759,33.954576
-118.02780656,33.95457602,4669,-118.027807,33.954576
-118.01085401,33.95457602,4670,-118.010854,33.954576
-117.99390145,33.95457602,4671,-117.993901,33.954576
-117.97694889,33.95457602,4672,-117.976949,33.954576
-117.95999633,33.95457602,4673,-117.959996,33.954576
-117.94304377,33.95457602,4674,-117.943044,33.954576
-117.92609121,33.95457602,4675,-117.926091,33.954576
-117.90913866,33.95457602,4676,-117.909139,33.954576
-117.89218610,33.95457602,4677,-117.892186,33.954576
-117.87523354,33.95457602,4678,-117.875234,33.954576
-117.77351819,33.95457602,4679,-117.773518,33.954576
-117.68875540,33.95457602,4680,-117.688755,33.954576
-117.67180284,33.95457602,4681,-117.671803,33.954576
-118.45162053,33.96917646,4682,-118.451621,33.969176
-118.43466797,33.96917646,4683,-118.434668,33.969176
-118.41771541,33.96917646,4684,-118.417715,33.969176
-118.40076285,33.96917646,4685,-118.400763,33.969176
-118.38381029,33.96917646,4686,-118.383810,33.969176
-118.36685773,33.96917646,4687,-118.366858,33.969176
-118.34990518,33.96917646,4688,-118.349905,33.969176
-118.33295262,33.96917646,4689,-118.332953,33.969176
-118.31600006,33.96917646,4690,-118.316000,33.969176
-118.29904750,33.96917646,4691,-118.299047,33.969176
-118.28209494,33.96917646,4692,-118.282095,33.969176
-118.26514238,33.96917646,4693,-118.265142,33.969176
-118.24818982,33.96917646,4694,-118.248190,33.969176
-118.23123727,33.96917646,4695,-118.231237,33.969176
-118.21428471,33.96917646,4696,-118.214285,33.969176
-118.19733215,33.96917646,4697,-118.197332,33.969176
-118.18037959,33.96917646,4698,-118.180380,33.969176
-118.16342703,33.96917646,4699,-118.163427,33.969176
-118.14647447,33.96917646,4700,-118.146474,33.969176
-118.12952192,33.96917646,4701,-118.129522,33.969176
-118.11256936,33.96917646,4702,-118.112569,33.969176
-118.09561680,33.96917646,4703,-118.095617,33.969176
-118.07866424,33.96917646,4704,-118.078664,33.969176
-118.06171168,33.96917646,4705,-118.061712,33.969176
-118.04475912,33.96917646,4706,-118.044759,33.969176
-118.02780656,33.96917646,4707,-118.027807,33.969176
-118.01085401,33.96917646,4708,-118.010854,33.969176
-117.99390145,33.96917646,4709,-117.993901,33.969176
-117.97694889,33.96917646,4710,-117.976949,33.969176
-117.95999633,33.96917646,4711,-117.959996,33.969176
-117.94304377,33.96917646,4712,-117.943044,33.969176
-117.92609121,33.96917646,4713,-117.926091,33.969176
-117.90913866,33.96917646,4714,-117.909139,33.969176
-117.89218610,33.96917646,4715,-117.892186,33.969176
-117.87523354,33.96917646,4716,-117.875234,33.969176
-117.85828098,33.96917646,4717,-117.858281,33.969176
-117.84132842,33.96917646,4718,-117.841328,33.969176
-117.82437586,33.96917646,4719,-117.824376,33.969176
-117.75656563,33.96917646,4720,-117.756566,33.969176
-117.73961307,33.96917646,4721,-117.739613,33.969176
-117.72266051,33.96917646,4722,-117.722661,33.969176
-117.70570795,33.96917646,4723,-117.705708,33.969176
-117.68875540,33.96917646,4724,-117.688755,33.969176
-117.67180284,33.96917646,4725,-117.671803,33.969176
-117.65485028,33.96917646,4726,-117.654850,33.969176
-118.46857308,33.98377689,4727,-118.468573,33.983777
-118.45162053,33.98377689,4728,-118.451621,33.983777
-118.43466797,33.98377689,4729,-118.434668,33.983777
-118.41771541,33.98377689,4730,-118.417715,33.983777
-118.40076285,33.98377689,4731,-118.400763,33.983777
-118.38381029,33.98377689,4732,-118.383810,33.983777
-118.36685773,33.98377689,4733,-118.366858,33.983777
-118.34990518,33.98377689,4734,-118.349905,33.983777
-118.33295262,33.98377689,4735,-118.332953,33.983777
-118.31600006,33.98377689,4736,-118.316000,33.983777
-118.29904750,33.98377689,4737,-118.299047,33.983777
-118.28209494,33.98377689,4738,-118.282095,33.983777
-118.26514238,33.98377689,4739,-118.265142,33.983777
-118.24818982,33.98377689,4740,-118.248190,33.983777
-118.23123727,33.98377689,4741,-118.231237,33.983777
-118.21428471,33.98377689,4742,-118.214285,33.983777
-118.19733215,33.98377689,4743,-118.197332,33.983777
-118.18037959,33.98377689,4744,-118.180380,33.983777
-118.16342703,33.98377689,4745,-118.163427,33.983777
-118.14647447,33.98377689,4746,-118.146474,33.983777
-118.12952192,33.98377689,4747,-118.129522,33.983777
-118.11256936,33.98377689,4748,-118.112569,33.983777
-118.09561680,33.98377689,4749,-118.095617,33.983777
-118.07866424,33.98377689,4750,-118.078664,33.983777
-118.06171168,33.98377689,4751,-118.061712,33.983777
-118.04475912,33.98377689,4752,-118.044759,33.983777
-118.02780656,33.98377689,4753,-118.027807,33.983777
-118.01085401,33.98377689,4754,-118.010854,33.983777
-117.99390145,33.98377689,4755,-117.993901,33.983777
-117.97694889,33.98377689,4756,-117.976949,33.983777
-117.95999633,33.98377689,4757,-117.959996,33.983777
-117.94304377,33.98377689,4758,-117.943044,33.983777
-117.92609121,33.98377689,4759,-117.926091,33.983777
-117.90913866,33.98377689,4760,-117.909139,33.983777
-117.89218610,33.98377689,4761,-117.892186,33.983777
-117.87523354,33.98377689,4762,-117.875234,33.983777
-117.85828098,33.98377689,4763,-117.858281,33.983777
-117.84132842,33.98377689,4764,-117.841328,33.983777
-117.82437586,33.98377689,4765,-117.824376,33.983777
-117.80742330,33.98377689,4766,-117.807423,33.983777
-117.77351819,33.98377689,4767,-117.773518,33.983777
-117.75656563,33.98377689,4768,-117.756566,33.983777
-117.73961307,33.98377689,4769,-117.739613,33.983777
-117.72266051,33.98377689,4770,-117.722661,33.983777
-117.70570795,33.98377689,4771,-117.705708,33.983777
-117.68875540,33.98377689,4772,-117.688755,33.983777
-117.67180284,33.98377689,4773,-117.671803,33.983777
-117.65485028,33.98377689,4774,-117.654850,33.983777
-118.48552564,33.99837733,4775,-118.485526,33.998377
-118.46857308,33.99837733,4776,-118.468573,33.998377
-118.45162053,33.99837733,4777,-118.451621,33.998377
-118.43466797,33.99837733,4778,-118.434668,33.998377
-118.41771541,33.99837733,4779,-118.417715,33.998377
-118.40076285,33.99837733,4780,-118.400763,33.998377
-118.38381029,33.99837733,4781,-118.383810,33.998377
-118.36685773,33.99837733,4782,-118.366858,33.998377
-118.34990518,33.99837733,4783,-118.349905,33.998377
-118.33295262,33.99837733,4784,-118.332953,33.998377
-118.31600006,33.99837733,4785,-118.316000,33.998377
-118.29904750,33.99837733,4786,-118.299047,33.998377
-118.28209494,33.99837733,4787,-118.282095,33.998377
-118.26514238,33.99837733,4788,-118.265142,33.998377
-118.24818982,33.99837733,4789,-118.248190,33.998377
-118.23123727,33.99837733,4790,-118.231237,33.998377
-118.21428471,33.99837733,4791,-118.214285,33.998377
-118.19733215,33.99837733,4792,-118.197332,33.998377
-118.18037959,33.99837733,4793,-118.180380,33.998377
-118.16342703,33.99837733,4794,-118.163427,33.998377
-118.14647447,33.99837733,4795,-118.146474,33.998377
-118.12952192,33.99837733,4796,-118.129522,33.998377
-118.11256936,33.99837733,4797,-118.112569,33.998377
